"","RMSE","MaxE","iterations","size","train_set"
"425",0.0406687744105214,0.149735898905721,"25","68","8"
"426",0.0420849807064148,0.151514668338088,"5","69","8"
"427",0.0394992202400049,0.136595287459834,"10","69","8"
"428",0.0398678674104249,0.138459379115475,"15","69","8"
"429",0.0395345816075888,0.14613106980355,"20","69","8"
"430",0.039789635404081,0.146706774536358,"25","69","8"
"431",0.0403804956859549,0.142441766186909,"5","70","8"
"432",0.0392534038254095,0.135773656071128,"10","70","8"
"433",0.0398645313139451,0.138635993261196,"15","70","8"
"434",0.0393507268421941,0.143727484538171,"20","70","8"
"435",0.0395955191830437,0.142844391905186,"25","70","8"
"436",0.0396374045070675,0.128043891748732,"5","71","8"
"437",0.038896704943133,0.12782713132755,"10","71","8"
"438",0.0393497550867969,0.130214032196882,"15","71","8"
"439",0.0389982864472774,0.138368361311317,"20","71","8"
"440",0.0394201455591974,0.139745971355895,"25","71","8"
"441",0.0400301425441387,0.140505703283447,"5","72","8"
"442",0.0392458079100586,0.138871393953645,"10","72","8"
"443",0.0395535847547517,0.138362744493483,"15","72","8"
"444",0.0390870812693344,0.137249224984501,"20","72","8"
"445",0.0394866155351989,0.137216623453027,"25","72","8"
"446",0.039920976557558,0.138979181345717,"5","73","8"
"447",0.0396789057213057,0.135488110978593,"10","73","8"
"448",0.0401511494595265,0.14034582855066,"15","73","8"
"449",0.0396474843586531,0.141342025646745,"20","73","8"
"450",0.0398813742451392,0.139996266446103,"25","73","8"
"451",0.0406772844089415,0.141149684820694,"5","74","8"
"452",0.0401579105153436,0.136716712264238,"10","74","8"
"453",0.0404380415161945,0.139049710473957,"15","74","8"
"454",0.0399319158359901,0.137034808083181,"20","74","8"
"455",0.0401338508286918,0.135669169945535,"25","74","8"
"456",0.0396841737835862,0.147175532402858,"5","75","8"
"457",0.0398296545117711,0.132614734324026,"10","75","8"
"458",0.040274106983584,0.137503433833143,"15","75","8"
"459",0.0399587629652429,0.135989726047405,"20","75","8"
